Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ZKMBzpA8E2dDOmL06pK3J,Yeh Raaten Yeh Mausam,Dilli Ka Thug,Kishore Kumar;Asha Bhosle,1/1/1958,201160,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/20/2023,"ghazal,bangla pop,hindi pop,bollywood,marathi pop",Saregama,0.501,0.217,4,-12.355,0,0.0481,0.976,0.00000156,0.146,0.726,149.763,3
spotify:track:5WncH5iZ5GFlnXm7jKEXVP,Labon Ko,Bhool Bhulaiyaa,Pritam;KK,9/5/2007,341027,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/20/2023,"bollywood,hindi pop,desi",T-Series,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,4
spotify:track:5KgWWdwGv8YPIfyTOHQplr,Shayarana,Daawat-e-Ishq,Sajid-Wajid;Shalmali Kholgade;Kausar Munir,7/17/2014,258638,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/21/2023,"bollywood,desi,hindi pop,qawwali,sufi",YRF Music,0.385,0.596,2,-8.155,1,0.056,0.368,0.00000124,0.179,0.454,157.546,3
spotify:track:7p9Gp8xvXI1oiXEvPBYMy1,Jhumritalaiyya,Jagga Jasoos,Pritam;Arijit Singh;Mohan Kannan,7/20/2017,239374,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/21/2023,"bollywood,hindi pop,desi,bangla pop",T-Series,0.531,0.787,0,-5.24,1,0.0452,0.548,0.0000141,0.0813,0.693,88.943,4
spotify:track:2dPUug9YiNL4ypu8UF8SnD,Tose Naina,Mickey Virus,Arijit Singh;Hanif Shaikh,10/3/2013,263549,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/21/2023,"hindi pop,bollywood,desi,bangla pop",T-Series,0.523,0.561,4,-6.474,1,0.0329,0.426,0,0.109,0.31,139.885,4
spotify:track:7mSzDKajY2wUtstQSLdzMK,Rang Lageya,Rang Lageya,Mohit Chauhan;Rochak Kohli,3/17/2021,227962,67,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/21/2023,"bollywood,hindi pop,sufi,desi",Saregama,0.651,0.503,4,-8.729,1,0.0261,0.504,0,0.469,0.58,108.014,4
spotify:track:2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,Jhoomo Re,Kailash Kher;Paresh Kamath;Naresh Kamath,6/3/2011,343906,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/21/2023,"sufi,bhajan,bollywood,qawwali,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.473,0.562,0,-8.624,1,0.0451,0.65,0.000117,0.12,0.316,74.653,3
spotify:track:2iNqdCchlUZEgjJbQyZf8T,Teri Deewani,Kailasa,Kailash Kher;Paresh Kamath;Naresh Kamath,2/24/2006,323520,75,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/21/2023,"sufi,bhajan,bollywood,qawwali,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.447,0.6,4,-3.718,0,0.0332,0.324,0,0.0962,0.434,80.044,3
spotify:track:5fq7CGNYZKJm38HbLwMg9h,Ek Din Aap,Yes Boss (Original Motion Picture Soundtrack),Kumar Sanu;Alka Yagnik,6/18/1999,266066,61,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,9/22/2023,"bollywood,hindi pop,desi",Ishtar Music Pvt. Ltd.,0.462,0.375,4,-13.184,1,0.0309,0.642,0,0.189,0.612,145.35,3
spotify:track:6pe0FG3XseFHT3SaaMw5M5,"Valam (From ""Made in China"")","Valam (From ""Made in China"")",Sachin-Jigar;Arijit Singh;Priya Saraiya,10/15/2019,195652,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/1/2023,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.641,0.468,0,-8.068,1,0.0286,0.589,0,0.0774,0.301,91.985,4
spotify:track:4toBFhkIjRvPcAJIk98d58,"Nasha (From ""Sukhee"")","Nasha (From ""Sukhee"")",Badshah;Chakshu Kotwal;Afsana Khan,9/13/2023,213049,33,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/5/2023,"bollywood,desi,hindi pop,desi hip hop,hindi hip hop,desi pop,punjabi pop,bhangra",T-Series,0.674,0.866,2,-2.409,0,0.0953,0.551,0,0.0601,0.672,117.145,4
spotify:track:1ByVM9F8HeekD3aGXatRWd,Tere Hawaale,Laal Singh Chaddha,Pritam;Arijit Singh;Shilpa Rao,8/5/2022,346290,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/5/2023,"bollywood,hindi pop,desi,bangla pop",T-Series,0.589,0.522,9,-10.649,1,0.0391,0.642,0.0000274,0.0992,0.31,109.094,4
spotify:track:0HEIct25CX0hhLucnhTkUr,Jeena Jeena,Jeena Jeena,Eser Inc.;Konina;BazukaBeko,1/1/1900,235148,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/5/2023,,ditro,0.67,0.259,5,-11.843,1,0.0298,0.775,0,0.118,0.514,105,4
spotify:track:7t0k2a47TuR6ebZptJYrNz,Kaisi Paheli Zindagani,Kaisi Paheli Zindagani,Big Bat Music;Shubhangi Tewari,10/26/2021,207475,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/7/2023,hindi indie,Big Bat Music,0.627,0.518,10,-6.493,1,0.0481,0.532,0.00000314,0.0811,0.538,119.696,4
spotify:track:54PRUdMOYzglMGnsg9kIta,"Hua Main (From ""ANIMAL"")","Hua Main (From ""ANIMAL"")",Raghav Chaitanya;Manoj Muntashir;Pritam,10/11/2023,277021,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/13/2023,"hindi indie,hindi pop,indian indie,bollywood,bhajan,devotional,desi",T-Series,0.371,0.664,5,-5.027,1,0.0318,0.566,0.0000254,0.159,0.672,187.629,3
spotify:track:0WBClBemYPJR44H6uIn0kp,Main Koi Aisa Geet Gaoon,Yes Boss (Original Motion Picture Soundtrack),Abhijeet;Alka Yagnik,6/18/1999,304990,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/16/2023,"bollywood,hindi pop,desi",Ishtar Music Pvt. Ltd.,0.77,0.485,7,-11.612,1,0.0463,0.166,0.000196,0.289,0.932,121.685,4
spotify:track:59yrts1mp90szqVDEf7o2S,Saigal Blues,Delhi Belly (Original Motion Picture Soundtrack),Ram Sampath;Chetan Shashital,1/1/2011,234620,39,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/26/2023,"bollywood,desi,hindi pop,desi pop",UTV,0.59,0.683,10,-7.868,0,0.0364,0.571,0.0012,0.351,0.552,82.003,4
spotify:track:4lSs8Q2cYcrEy2aps8MPgx,Saaiyaan,Heroine (Original Motion Picture Soundtrack),Salim–Sulaiman;Rahat Fateh Ali Khan,6/24/2012,210133,58,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/31/2023,"bollywood,sufi,desi,hindi pop,qawwali,ghazal",UTV,0.491,0.556,5,-6.023,1,0.0273,0.701,0.00000146,0.0849,0.413,100.008,1
spotify:track:5bQ6oDLqvw8tywmnSmwEyL,Apna Bana Le,Bhediya (Original Motion Picture Soundtrack),Sachin-Jigar;Arijit Singh;Amitabh Bhattacharya,11/22/2022,261702,78,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/31/2023,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,bangla pop",Zee Music Company,0.586,0.562,9,-7.399,1,0.0267,0.803,0.00000552,0.063,0.436,93.982,4
spotify:track:0DbRXNb2Hy0cS0BfsiyzpO,Rabba,Fukrey,Clinton Cerejo;Keerthi Sagathia;Ram Sampath;Munna Dhiman,5/14/2013,262626,37,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/14/2023,"bollywood,gujarati pop,desi,hindi pop",T-Series,0.705,0.732,0,-5.619,1,0.698,0.136,0,0.106,0.296,169.938,4
spotify:track:47F6b0wN8fwpWorlfJX6yK,"Karle Jugaad Karle (From ""Fukrey"")",Best Of Kailash Kher,Kailash Kher;Keerthi Sagathia,7/6/2017,359463,27,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/16/2023,"sufi,bhajan,bollywood,qawwali,hindi pop,gujarati pop",T-Series,0.484,0.927,2,-4.714,1,0.108,0.151,0,0.334,0.758,149.94,3
spotify:track:6jhIHvt64qw5O8ViJSYzug,Urvashi Urvashi,Hum Se Hai Muqabala - Kadalan (Original Motion Picture Soundtrack),A.R. Rahman;Noel James;Shankar Mahadevan,3/1/1995,196115,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,11/22/2023,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,marathi pop,devotional,bhajan,tamil dance",Ishtar Music Pvt. Ltd.,0.846,0.526,10,-9.786,1,0.0628,0.0542,0.000017,0.102,0.798,94.963,4
spotify:track:5ckJAMv3Ixm6orTgfkmtbf,Shubhaarambh,Celebrate Kai Po Che (Original Motion Picture Soundtrack),Amit Trivedi;Shruti Pathak;Divya Kumar,7/10/2013,232533,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"bollywood,hindi pop,gujarati garba,desi,gujarati pop",UTV,0.484,0.545,10,-6.607,1,0.0485,0.2,0,0.188,0.575,114.989,4
spotify:track:0EwRpK9wY6lHfcJSt82w4x,Aaj Se Teri,Padman (Original Motion Picture Soundtrack),Amit Trivedi;Arijit Singh,12/26/2017,312240,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"bollywood,hindi pop,gujarati garba,desi,bangla pop",Zee Music Company,0.704,0.567,9,-5.703,1,0.0343,0.589,0.00000101,0.178,0.863,79.981,4
spotify:track:0WqwZRnE9t577O0AT3Dk0l,Pashmina,Fitoor (Original Motion Picture Soundtrack),Amit Trivedi,5/15/2018,283110,55,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"bollywood,hindi pop,gujarati garba,desi",Zee Music Company,0.46,0.384,0,-7.931,1,0.0313,0.706,0.000773,0.146,0.302,79.876,4
spotify:track:7kvLAPEnEPlSbhZDlHFv0p,Yeh Fitoor Mera,Fitoor (Original Motion Picture Soundtrack),Amit Trivedi;Arijit Singh,5/15/2018,283070,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"bollywood,hindi pop,gujarati garba,desi,bangla pop",Zee Music Company,0.45,0.42,4,-8.92,1,0.0272,0.386,0.000106,0.11,0.201,163.749,3
spotify:track:7G5wpuR61ABrT7R1snos7C,Kalank - Title Track,Kalank (Original Motion Picture Soundtrack),Pritam;Arijit Singh,4/14/2019,311186,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"bollywood,hindi pop,desi,bangla pop",Zee Music Company,0.57,0.55,10,-8.343,1,0.035,0.523,0.0000373,0.0921,0.433,117.99,4
spotify:track:1J9vyEntJ79CppvgUxJs75,Zaalima,Raees (Original Motion Picture Soundtrack),Arijit Singh;Harshdeep Kaur,1/24/2017,299333,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"hindi pop,bollywood,desi,bangla pop",Zee Music Company,0.487,0.898,9,-3.791,1,0.172,0.309,0,0.0886,0.65,88.349,4
spotify:track:5J5Oam2frcy5zQnOCb3Cdr,Udi Udi Jaye,Raees (Original Motion Picture Soundtrack),Bhoomi Trivedi;Sukhwinder Singh;Karsan Sagathia,1/24/2017,260506,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"gujarati garba,gujarati pop,bollywood,desi,hindi pop",Zee Music Company,0.507,0.752,2,-4.337,1,0.189,0.519,0,0.258,0.953,124.961,4
spotify:track:4ulISxSlTF9LXHs9dir9Z1,Dariya,Baar Baar Dekho (Original Motion Picture Soundtrack),Arko,8/4/2016,217992,66,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"hindi pop,bollywood,bangla pop,desi pop",Zee Music Company,0.558,0.425,8,-6.615,1,0.0268,0.728,0,0.101,0.353,98.908,4
spotify:track:7HuLB7m448hiKT7Af60Ew3,Nachde Ne Saare,Baar Baar Dekho (Original Motion Picture Soundtrack),Jasleen Royal;Harshdeep Kaur;Siddharth Mahadevan;Aditya Sharma,8/4/2016,194761,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"hindi pop,bollywood,desi,gujarati pop,hindi indie",Zee Music Company,0.82,0.908,7,-4.517,1,0.0607,0.655,0.0000493,0.0816,0.831,126.062,4
spotify:track:5czJMpadRTKwheBXCfiJkm,Sau Aasmaan,Baar Baar Dekho (Original Motion Picture Soundtrack),Armaan Malik;Neeti Mohan;Kumaar,8/4/2016,234737,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/8/2023,"bollywood,hindi pop,kannada pop,tollywood,telugu pop,desi",Zee Music Company,0.63,0.729,6,-4.93,1,0.0287,0.122,0.00000784,0.0786,0.44,127.918,4
spotify:track:4y2W4KoDqQmIr0H2rKpA71,"Hone Do Jo Hota Hai - From ""Kho Gaye Hum Kahan""",Kho Gaye Hum Kahan (Original Motion Picture Soundtrack),OAFF;Savera;Javed Akhtar;Lothika,12/10/2023,183899,42,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/11/2023,"indian indie,hindi indie,bollywood,desi,hindi pop,desi pop",Zee Music Company,0.679,0.591,11,-6.087,1,0.0391,0.125,0.00000336,0.0815,0.495,120.004,4
spotify:track:4yJgdlg7dgF1RrwGYfhrQr,Gajra,Sunday,Aditya A;Ravator,11/23/2023,131768,25,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/14/2023,"indian indie,hindi indie,hindi pop,desi hip hop,hindi hip hop",Sony Music India / Brown,0.76,0.57,3,-10.913,1,0.0366,0.887,0.00303,0.0997,0.635,115.021,4
spotify:track:7vRIIW5wK7jNxjhEVXJeIV,Chhalka Chhalka Re,Saathiya,A.R. Rahman;Richa Sharma;Mahalakshmi Iyer;Vaishali;Shoma;Gulzar,10/18/2002,346122,45,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/17/2023,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,qawwali,desi pop,ghazal",YRF Music,0.818,0.382,9,-14.524,1,0.107,0.229,0.000159,0.0606,0.523,130.93,4
spotify:track:0PrjG8HQS9EsbXdCh4tngE,Mangalayam,Saathiya,A.R. Rahman;KK;Shaan;Kunal;Sreenivas;Gulzar,10/18/2002,104280,47,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/17/2023,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,desi pop,bangla pop,ghazal",YRF Music,0.743,0.333,7,-16.076,0,0.0625,0.462,0,0.061,0.822,125.896,4
spotify:track:6cCSo8zu3bRck519ZqRGfk,Pehla Nasha,Jo Jeeta Wohi Sikandar,Udit Narayan;Sadhana Sargam,5/22/1992,291400,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/17/2023,"bollywood,hindi pop,desi,tamil pop",Saregama,0.458,0.339,5,-14.309,1,0.0333,0.775,0.0000204,0.0799,0.529,151.986,4
spotify:track:3b8USdQmDl0wXzrDaHxQYY,Navrai Maajhi,English Vinglish (Original Motion Picture Soundtrack),Amit Trivedi;Sunidhi Chauhan;Neelambari Kirkire;Swanand Kirkire;Natalie Di Luccio,9/5/2012,262826,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/21/2023,"bollywood,hindi pop,gujarati garba,desi,marathi pop,ghazal,bhajan",Sony Music Entertainment India Pvt. Ltd.,0.9,0.594,1,-7.274,1,0.0552,0.0765,0.0000303,0.0718,0.817,120.038,4
spotify:track:0RM5vou1ZdEtpYuqchUwTA,Chhan Ke Mohalla,Action Replayy,Pritam;Sunidhi Chauhan;Ritu Pathak,10/7/2010,313597,43,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/21/2023,"bollywood,hindi pop,desi",T-Series,0.838,0.92,10,-3.734,0,0.178,0.155,0.00000795,0.392,0.745,104.968,4
spotify:track:6pFkZQ3o224K3dAR16oWAj,Zindagi Ek Safar Hai Suhana - Kishore Kumar,Andaz,Kishore Kumar,1/1/1971,260400,54,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/25/2023,"ghazal,bangla pop,hindi pop,bollywood",Saregama,0.546,0.746,5,-9.557,0,0.0928,0.86,0.0225,0.385,0.791,118.081,4
spotify:track:19LAzJUBAOzZtpw1h3J1YP,Yeh Vaada Raha - Tu Tu Hai Wahi / From “Yeh Vaada Raha”,Yeh Vaada Raha (Original Motion Picture Soundtrack),Kishore Kumar;Asha Bhosle;R. D. Burman,1/1/1982,409333,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/25/2023,"ghazal,bangla pop,hindi pop,bollywood,marathi pop",Universal Music India Pvt Ltd.,0.54,0.65,0,-6.554,1,0.0382,0.643,0.000123,0.123,0.635,72.52,4
spotify:track:61OuMhMwq1ukmfrOnrrQGV,Intaha Ho Gai Intezar Ki,Sharaabi,Kishore Kumar;Asha Bhosle,5/18/1984,529635,64,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/27/2023,"ghazal,bangla pop,hindi pop,bollywood,marathi pop",Saregama,0.409,0.591,4,-7.035,0,0.0624,0.852,0.000575,0.66,0.378,138.606,4
spotify:track:03jBweps9fu6BtkItGNcli,"Teri Yeh Baatein - From ""Kho Gaye Hum Kahan""",Kho Gaye Hum Kahan (Original Motion Picture Soundtrack),OAFF;Savera;Ankur Tewari,12/10/2023,169182,40,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/28/2023,"indian indie,hindi indie,bollywood,desi,hindi pop,desi pop,hindi hip hop,desi hip hop",Zee Music Company,0.399,0.553,8,-5.298,1,0.0391,0.379,0.00000195,0.0999,0.568,148.342,4
spotify:track:0BQJSou3lOwv8IIuxvNmgw,"Kho Gaye Hum Kahan - From ""Kho Gaye Hum Kahan""",Kho Gaye Hum Kahan (Original Motion Picture Soundtrack),Achint;Javed Akhtar,12/10/2023,217681,34,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/28/2023,"gujarati garba,gujarati pop,bollywood,desi,hindi pop",Zee Music Company,0.63,0.855,0,-5.135,1,0.0335,0.0597,0,0.237,0.29,121.992,4
spotify:track:34wsgkPMRk3xIfHdwtezbf,Tainu Leke,Salaam-E-Ishq,Sonu Nigam;Mahalakshmi Iyer,7/12/2007,273577,62,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/29/2023,"kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop",T-Series,0.796,0.94,7,-6.858,1,0.0804,0.17,0.000168,0.249,0.699,117.008,4
spotify:track:1KaNtSpU12ZFyTPc07gTht,Jane Woh Kaise Log The,Pyaasa,Hemant Kumar;S. D. Burman,12/31/1957,259120,55,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/31/2023,"bangla pop,ghazal,marathi pop",Saregama,0.512,0.273,4,-8.322,1,0.0377,0.956,0,0.0829,0.492,92.875,4
spotify:track:1vi4SYpDhUVf4R247VpzMv,Ye Dil Tum Bin Lagta Nahin,Izzat,Lata Mangeshkar;Mohammed Rafi;Laxmikant–Pyarelal,1/1/1968,351506,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,12/31/2023,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.403,0.316,7,-12.482,1,0.0338,0.814,0,0.0789,0.578,141.778,3
spotify:track:0UZLaEOSIc5kg0cc7eszqC,Manjha,Manjha,Vishal Mishra,3/17/2020,191647,40,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/1/2024,"bollywood,hindi pop",Desi Music Factory,0.524,0.515,11,-7.478,0,0.0427,0.674,0,0.104,0.368,169.882,4
spotify:track:1kTEGyqUJFgstwdgJFLqz1,"Dil Se Dil Tak (From ""Bawaal"")","Dil Se Dil Tak (From ""Bawaal"")",Akashdeep Sengupta;Laqshay Kapoor;Kausar Munir;Suvarna Tiwari,7/14/2023,301035,67,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/12/2024,"bollywood,hindi pop,desi,qawwali,sufi",T-Series,0.382,0.5,3,-6.154,1,0.037,0.854,0,0.166,0.232,111.927,4
spotify:track:0Zq2n84Eplok8MnRE8P5hE,"Aap Jaisa Koi - From ""Qurbani""",Qurbani (Original Motion Picture Soundtrack),Nazia Hassan;Feroz Khan,1/1/1980,249106,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/16/2024,"bollywood,desi,desi pop,bhangra,bhajan",Universal Music India Pvt Ltd.,0.712,0.529,2,-8.46,1,0.0411,0.728,0.0528,0.371,0.962,108.363,4
spotify:track:0OXQa6GOzxeYWFopEmASw9,Kay Sera Sera,Pukar (Original Motion Picture Soundtrack),Shankar Mahadevan;Kavita Krishnamurthy,11/29/1999,412970,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/16/2024,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop,gujarati garba",Ishtar Music Pvt. Ltd.,0.805,0.67,2,-13.187,1,0.0601,0.0493,0.00005,0.203,0.916,122.992,4
spotify:track:4CuBg0h6kD85MPN8Ntq6Zr,Latoo,Ghajini,Shreya Ghoshal,11/25/2008,268051,52,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,1/21/2024,"bollywood,hindi pop,desi,kannada pop,marathi pop",T-Series,0.813,0.827,10,-10.555,0,0.154,0.05,0.00236,0.0593,0.768,111.355,4
spotify:track:4TxOVFaUCPoNQjtlfcuYn3,Nazdeekiyaan,Shaandaar (Original Motion Picture Soundtrack),Amit Trivedi;Nikhil Paul George;Neeti Mohan,10/22/2015,206451,31,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/5/2024,"bollywood,hindi pop,gujarati garba,desi",Zee Music Company,0.252,0.403,6,-7.471,1,0.0298,0.585,0.000527,0.106,0.244,148.447,3
spotify:track:6X4bexIzuwXBaqBTyRROB0,Jawani Jan-E-Man,Namak Halaal,Asha Bhosle,4/30/1982,335958,48,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/9/2024,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.752,0.472,7,-7.757,1,0.0945,0.624,0.0000127,0.349,0.557,130.983,4
spotify:track:1hjL51XZkyEkPjxuenbgKf,Sukoon Mila,Mary Kom (Original Motion Picture Soundtrack),Arijit Singh,5/27/2018,200437,50,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/18/2024,"hindi pop,bollywood,desi,bangla pop",Zee Music Company,0.635,0.376,9,-8.356,1,0.0296,0.561,0,0.0919,0.522,123.947,4
spotify:track:3OGQ5gp3dkZ38eIjRKLF4V,Right Here Right Now,Bluff Master,Abhishek Bachchan;Sunidhi Chauhan;Vishal-Shekhar,12/16/2005,182533,57,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/19/2024,"bollywood,desi,hindi pop",Saregama,0.854,0.449,10,-10.762,1,0.0939,0.0796,0.015,0.111,0.533,93.995,4
spotify:track:0nkF0CojMczlSHMddiib6n,Dil Dance Maare,Tashan,Vishal-Shekhar;Sukhwinder Singh;Udit Narayan;Sunidhi Chauhan;Vishal,3/27/2008,324963,43,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/19/2024,"bollywood,desi,hindi pop",YRF Music,0.848,0.809,9,-6.63,0,0.148,0.0707,0,0.27,0.839,111.977,4
spotify:track:4mjX6eCoT4aXfDwNj4eDSh,Tang Mujhko,Tang Mujhko,Arjun Kanungo,8/30/2022,62000,38,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/19/2024,hindi pop,One Mind Music,0.842,0.508,9,-10.709,0,0.124,0.297,0.000309,0.196,0.783,119.885,4
spotify:track:3KutViJ3KWOK7UXGrM0lNl,Kammo Ji,Kammo Ji,Talwiinder,7/29/2020,153026,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/22/2024,"punjabi hip hop,indian indie,punjabi pop,desi,desi hip hop,hindi indie,hindi hip hop",Talwiinder,0.481,0.464,5,-8.721,0,0.128,0.902,0.0239,0.153,0.381,79.596,4
spotify:track:2ZPCs5TkeyqKzHNGSBvI9z,Pahal,Pahal,Palak Mohan,9/16/2023,175713,16,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/27/2024,"hindi indie,indian indie",Songdew,0.763,0.449,2,-8.23,1,0.0377,0.704,0,0.138,0.463,111.964,4
spotify:track:2FzsmXnJTxuNNHSsND8mjC,Tareekhi,Nautanki,Hasan Raheem,12/26/2022,173112,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/27/2024,"indian indie,hindi indie,desi,desi hip hop,desi pop",Shakarsounds (Private) Limited,0.462,0.689,7,-8.357,0,0.292,0.385,0,0.199,0.383,94.931,4
spotify:track:6DwBCjospi1c9WsRVfoCwN,Namo Namo,Kedarnath (Original Motion Picture Soundtrack),Amit Trivedi,11/27/2018,322250,66,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/9/2024,"bollywood,hindi pop,gujarati garba,desi",Zee Music Company,0.644,0.71,4,-6.217,1,0.0309,0.436,0,0.121,0.329,119.93,4
spotify:track:0M0ANKNzmM4Odd7FNKghzW,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,1/19/2024,171147,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/11/2024,"indian indie,hindi indie,desi pop,desi,hindi pop",T-Series,0.763,0.587,8,-8.299,0,0.0381,0.358,0.00000603,0.13,0.794,106.977,4
spotify:track:1s2BVgfna5AW7LCw9rf02r,Taal Se Taal,Taal (Original Motion Picture Soundtrack),Alka Yagnik;Udit Narayan,8/13/1999,378026,55,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/12/2024,"bollywood,hindi pop,desi",Tips Industries Ltd,0.682,0.532,7,-14.121,1,0.0966,0.0155,0.00041,0.128,0.614,95.007,4
spotify:track:6aYKTGJniM49WxOEBH7dfR,Jaanam Samjha Karo,Jaanam Samjha Karo (Original Motion Picture Soundtrack),Anu Malik;Hema Sardesai,4/2/1999,395840,59,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,4/27/2024,"bollywood,hindi pop",Tips Industries Ltd,0.75,0.667,2,-12.141,1,0.0584,0.09,0.00375,0.242,0.0857,127.853,4
spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")","Sajni (From ""Laapataa Ladies"")",Ram Sampath;Arijit Singh;Prashant Pandey,2/12/2024,170044,75,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/7/2024,"bollywood,desi,hindi pop,bangla pop",T-Series,0.428,0.413,0,-7.783,1,0.0281,0.827,0.00000935,0.108,0.355,79.646,4
spotify:track:1OKzFUAlwKKXImxgNDacbf,Ruki Sukhi Roti,Nayak,Shankar Mahadevan;Alka Yagnik,7/6/2001,339080,33,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,5/8/2024,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop",T-Series,0.774,0.555,7,-13.281,1,0.157,0.16,0,0.196,0.743,99.031,4
